id,name,phone,address,city,county,zip_code,lat,lng,category,services,hours,eligibility,website,verified_date,source,created_at,updated_at
eea98243-5811-4452-a0ea-9084e7fd382e,Fulton Atlanta Community Action Authority (FACAA),404-320-0166,"341 Kelly Street NE, Atlanta, GA 30312",Atlanta,Fulton,30312,33.745377,-84.380805,Utilities,"Provides LIHEAP energy assistance, housing counseling, financial assistance, youth programs and other supportive services.",Mon-Fri (hours vary; call for appointment),Low-income residents of Fulton County; call or visit website to apply.,https//beltline.org/live/resident-support/empowerment-providers/fulton-atlanta-community-action-authority/,2026-01-23,Fulton Services,2026-02-19 20:15:02.941999+00,2026-02-19 20:15:02.941999+00
efa3ed09-4be8-43db-a808-1acefaa09a28,Southside Medical Center,404-688-1350,"1046 Ridge Avenue SW, Atlanta, GA 30315",Atlanta,Fulton,30315,33.727049,-84.391897,Healthcare,"Medical care, dental care, optometry",Mon-Fri 8:00 AM-8:00 PM,Serving children and adults in the Atlanta area.,https//southsidemedical.net/,2026-01-23,SKYE,2026-02-19 20:15:03.04363+00,2026-02-19 20:15:03.04363+00
effdb82a-847f-4086-946b-f455f7276ad9,Tri-Cities United Methodist Church,404-762-9677,"3510 Atlanta Ave, Hapeville, GA 30354",Hapeville,Fulton,30354,33.65781,-84.410215,Family Services,"Faith-based community and worship organization that provides church services along with community outreach programs such as food assistance, community support events, and limited financial or seasonal assistance.",Mon-Thru 9:30 AM-3:30 PM; Sunday 9:30 AM-12:20 PM,"Individuals and families experiencing financial hardship in the local community,",https://www.tricitiesumc.org/,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
f078fddf-a32a-4945-8933-77cd85ff4555,Fulton County WorkSource,404-613-6800,"141 Pryor St. SW, Atlanta, GA 30303",Atlanta,Fulton,30303,33.751508,-84.391737,Employment,"Career counseling, job training and placement services",Call for availability,Unemployed or underemployed residents of Fulton County,https://fultoncountyga.gov/inside-fulton-county/fulton-county-departments/worksource-fulton,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
f12bd68e-b2d1-459e-8210-de7f438f07d1,Atlanta Public Schools Adult Education,404-802-3560,"130 Trinity Ave. SW, Atlanta, GA, 30303",Atlanta,Fulton,30303,33.7482451119598,-84.3921935687657,Education,Free high school equivalency (GED) classes and adult education,Call for availability,Adults seeking GED or basic education,https://www.atlantapublicschools.us/,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
f1f81ae8-f2de-478c-9abb-eb111571f35a,Poverty 2 Prosperity PS Inc.,844-937-3800,"2001 Martin Luther King Jr Dr SW, Atlanta, GA 30310",Atlanta,Fulton,30310,33.750564,-84.450427,Housing,"Supportive services and resources for low-income, minority, elderly, disabled and vulnerable populations; homeless prevention",Mon-Fri 9:00 AM - 5:00 PM,"Low-income individuals, minorities, elderly, disabled or vulnerable populations",https//poverty2prosperityga.com,2026-01-23,FACAA,2026-02-19 20:15:03.175947+00,2026-02-19 20:15:03.175947+00
f2337615-b477-40d9-af3c-7a9b2a09c6bf,Odyssey Family Counseling Center,(404) 762-9190,"1919 John Wesley Avenue, College Park, GA 30337",College Park,Fulton,30337,33.651343,-84.451608,Youth Services,"School-based mental health, play therapy, art therapy, child & adolescent counseling, substance abuse services, prevention & education services",Mon-Thru 9:00 AM-8:00 PM; Friday 9:00 AM-4:00 PM,"Provides mental health counseling services to children, adolescents, adults, couples, and families in the Atlanta area.",https://odysseycounseling.org/,2026-01-23,SKYE,2026-02-19 20:15:03.280602+00,2026-02-19 20:15:03.280602+00
f4e88062-7e80-4cfc-8b40-93b05449c1ec,Reporting Human Trafficking in GA,(866) 363-4842; 911,"40 Capitol Square SW, Atlanta, GA 30334",Atlanta,Fulton,30334,33.7485750425981,-84.3892338110447,Legal,Hotlines to report human trafficking in Georgia and the National Human Trafficking Hotline,24/7,Anyone needing to report human trafficking,https://law.georgia.gov/key-issues/human-trafficking,2026-01-23,SKYE,2026-02-19 20:15:03.398+00,2026-02-19 20:15:03.398+00
fa320d31-4fa3-41f9-b6fd-ebb33e53b81a,SNAP Works Program,1-877-423-4746,"47 Trinity Ave SW, Atlanta, GA 30334",Atlanta,Fulton,30334,33.7478362244531,-84.389211345359,Food,"Employment and training program for SNAP recipients, providing job search assistance, skills training, GED preparation, vocational training, work experience placements and supportive services like transportation and childcarehttps//dfcs.georgia.gov/services/snap/snap-works-program",Call for assistance,SNAP recipients who are required or volunteer to participate in employment and training activities,https//dfcs.georgia.gov/services/snap-works-program,2026-01-23,DFCS,2026-02-19 20:15:03.519038+00,2026-02-19 20:15:03.519038+00
fd1271a9-443f-4e03-9696-a46dd3dc727f,Fulton County Behavioral Health Crisis Center,404-616-4784,"2805 Metropolitan Parkway SW, Building A, Atlanta, GA 30315",Atlanta,Fulton,30315,33.678946,-84.409317,Mental Health,"24/7 crisis center offering immediate mental health and substance use support, including living room, observation chairs & crisis beds",24/7,Adults experiencing a mental health or substance use crisis; open to Fulton County residents,https://www.fultoncountyga.gov,2026-01-23,Fulton Services,2026-02-19 20:15:03.669053+00,2026-02-19 20:15:03.669053+00
